title,longitude,latitude,price,size,post_area,dist_to_city_center,link
"137 Seven Oaks, Inchicore, Dublin 8",-6.327243,53.341405,"225,000",40,Dublin 8,3.9762900919482225,http://www.daft.ie/for-sale/apartment-137-seven-oaks-inchicore-dublin-8/3458412
"Apartment 11, Crescent House, Clontarf, Dublin 3",-6.226973,53.365307,"225,000",33,Dublin 3,3.6615223193675153,http://www.daft.ie/for-sale/apartment-apartment-11-crescent-house-clontarf-dublin-3/3489413
"Apartment 3, The Oaks, Clonshaugh, Dublin 17",-6.214443,53.408239,"225,000",N/A,Dublin 17,8.070074194252435,http://www.daft.ie/for-sale/apartment-apartment-3-the-oaks-clonshaugh-dublin-17/3435695
"Apartment 10, Richmond Square, Morning Star Avenue, Dublin 7",-6.276026,53.351272,"225,000",40,Dublin 7,1.092922277254478,http://www.daft.ie/for-sale/apartment-apartment-10-richmond-square-morning-star-avenue-dublin-7/3231465
"Lanesborough Terrace, Finglas, Dublin 11",-6.2946463,53.4040944,"225,000",N/A,Dublin 11,7.040474904303505,http://www.daft.ie/for-sale/apartment-lanesborough-terrace-finglas-dublin-11/250528
"18 Croftwood Crescent, Cherry Orchard, Dublin 10",-6.370021,53.337609,"225,000",83,Dublin 1,6.838386550561495,http://www.daft.ie/for-sale/terraced-house-18-croftwood-crescent-cherry-orchard-dublin-10/3440777
"16 Healy Street, Dublin 1",-6.252418,53.356344,"225,000",60,Dublin 1,1.7954527289722675,http://www.daft.ie/for-sale/terraced-house-16-healy-street-dublin-1/2631215
"5 Kilcarrig Avenue, Tallaght, Dublin 24",-6.394796,53.292469,"225,000",N/A,Dublin 24,10.15169368264361,http://www.daft.ie/for-sale/terraced-house-5-kilcarrig-avenue-tallaght-dublin-24/3464272
"81 Verdemont, Blanchardstown, Dublin 15",-6.393899,53.388312,"225,000",N/A,Dublin 15,9.795193442072431,http://www.daft.ie/for-sale/apartment-81-verdemont-blanchardstown-dublin-15/3471210
"13 Temple Gardens, Northwood, Santry, Dublin 9",-6.247556,53.405388,"225,000",46,Dublin 9,7.07194861435151,http://www.daft.ie/for-sale/apartment-13-temple-gardens-northwood-santry-dublin-9/3488594
"3 Bella Avenue, Dublin 1",-6.2508067,53.35484,"225,000",N/A,Dublin 1,1.7250523835947844,http://www.daft.ie/for-sale/terraced-house-3-bella-avenue-dublin-1/3283693
"1 Catlegate, Oliver Plunkett Road, Monkstown, Co. Dublin",-6.153029,53.285298,"225,000",49,Co. Dublin,9.937343020685057,http://www.daft.ie/for-sale/apartment-1-catlegate-oliver-plunkett-road-monkstown-co-dublin/3285119
"Apartment 24, Discovery, Ashtown, Dublin 15",-6.312444,53.377245,"225,000",41,Dublin 15,4.849675200095871,http://www.daft.ie/for-sale/apartment-apartment-24-discovery-ashtown-dublin-15/3471024
"Apartment 23, The Concert, Park West, Dublin 12",-6.377236,53.333474,"225,000",74,Dublin 12,7.367327690804729,http://www.daft.ie/for-sale/apartment-apartment-23-the-concert-park-west-dublin-12/3469620
"32 Ellensborough Lodge, Kiltipper Road, Kiltipper, Dublin 24",-6.37012,53.26921,"225,000",N/A,Dublin 24,10.664072829508351,http://www.daft.ie/for-sale/apartment-32-ellensborough-lodge-kiltipper-road-kiltipper-dublin-24/3466995
"30 Killininey Court, Firhouse, Dublin 24",-6.341227,53.280548,"225,000",67,Dublin 24,8.492667186481327,http://www.daft.ie/for-sale/apartment-30-killininey-court-firhouse-dublin-24/3474796
"Apartment 74, Alen Hall, Belgard Square, Tallaght, Dublin 24",-6.375299,53.286721,"225,000",76,Dublin 24,9.507829944560317,http://www.daft.ie/for-sale/apartment-apartment-74-alen-hall-belgard-square-tallaght-dublin-24/3173882
"Apartment 39, The Crescent",-6.376762,53.332099,"225,000",70,N/A,7.359693940494608,http://www.daft.ie/for-sale/apartment-apartment-39-the-crescent/3480087
"Apartment 26, Watermint Court, Royal Canal Park, Dublin 15",-6.315886,53.376048,"229,000",52,Dublin 15,4.89268633114536,http://www.daft.ie/for-sale/apartment-apartment-26-watermint-court-royal-canal-park-dublin-15/3197001
"124 Kiltipper Gate, Tallaght, Dublin 24",-6.365845,53.285413,"229,950",N/A,Dublin 24,9.144932332680218,http://www.daft.ie/for-sale/apartment-124-kiltipper-gate-tallaght-dublin-24/2915064
"33 Deerpark Avenue, Kiltipper, Tallaght, Dublin 24",-6.37355,53.271569,"229,950",61,Dublin 24,10.61379452838123,http://www.daft.ie/for-sale/apartment-33-deerpark-avenue-kiltipper-tallaght-dublin-24/3458277
"24 Lanesborough Mews, Finglas, Dublin 11",-6.2946079,53.4037988,"230,000",N/A,Dublin 11,7.008057504947453,http://www.daft.ie/for-sale/apartment-24-lanesborough-mews-finglas-dublin-11/17452
"Apartment 46, Burnell Court, Malahide Road, Clarehall, Dublin 13",-6.179043,53.404791,"230,000",67,Dublin 13,9.039782254097217,http://www.daft.ie/for-sale/apartment-apartment-46-burnell-court-malahide-road-clarehall-dublin-13/3468817
"17-18 6 Sherbourne Court, Ranelagh, Dublin 6",-6.258502,53.324183,"230,000",N/A,Dublin 6,2.1634751889348807,http://www.daft.ie/for-sale/apartment-17-18-6-sherbourne-court-ranelagh-dublin-6/3432105
"5 Fairfield Avenue, East Wall, Dublin 3",-6.235845,53.354995,"230,000",N/A,Dublin 3,2.489128965255937,http://www.daft.ie/for-sale/terraced-house-5-fairfield-avenue-east-wall-dublin-3/3477224
"36 Castlecurragh Heath, Mulhuddart, Dublin 15",-6.391654,53.403945,"230,000",92,Dublin 15,10.678003914943755,http://www.daft.ie/for-sale/apartment-36-castlecurragh-heath-mulhuddart-dublin-15/3263566
"69 Millpark, Clondalkin, Dublin 22",-6.402467,53.324971,"230,000",65,Dublin 22,9.187366737659332,http://www.daft.ie/for-sale/apartment-69-millpark-clondalkin-dublin-22/3433739
"Apartment 142, Ulysses, Viking Harbour Apartments, Dublin 8",-6.282906,53.345996,"230,000",31,Dublin 8,1.0853880141359322,http://www.daft.ie/for-sale/apartment-apartment-142-ulysses-viking-harbour-apartments-dublin-8/3447620
"Willsborough, Clonshaugh, Dublin 17",-6.215837001800537,53.40521092419202,"230,000",94,Dublin 17,7.727002675850148,http://www.daft.ie/for-sale/duplex-willsborough-clonshaugh-dublin-17/44858
"Apartment 224, The Richmond, Dublin 7",-6.276845,53.351943,"230,000",43,Dublin 7,1.1849762925953464,http://www.daft.ie/for-sale/apartment-apartment-224-the-richmond-dublin-7/3483205
"9 Fairview Close, Richmond Avenue, Fairview, Dublin 3",-6.242382,53.363598,"230,000",55,Dublin 3,2.837963422889514,http://www.daft.ie/for-sale/apartment-9-fairview-close-richmond-avenue-fairview-dublin-3/3143642
"24 Rialto Cottages, Rialto, Dublin 8",-6.2950899,53.3375091,"230,000",N/A,Dublin 8,1.933604618188276,http://www.daft.ie/for-sale/terraced-house-24-rialto-cottages-rialto-dublin-8/3494431
"53 Sandyhill Gardens, Ballymun, Dublin 9",-6.273149,53.397375,"230,000",90,Dublin 9,6.069339774740588,http://www.daft.ie/for-sale/terraced-house-53-sandyhill-gardens-ballymun-dublin-9/2503855
"Apartment 36, Cammock Purcell, Dublin 8",-6.297263,53.341997,"230,000",44,Dublin 8,1.9850505556613307,http://www.daft.ie/for-sale/apartment-apartment-36-cammock-purcell-dublin-8/3480738
"Apartment 88, The Richmond, Dublin 7",-6.277891,53.351157,"232,000",45,Dublin 7,1.1523596062166648,http://www.daft.ie/for-sale/apartment-apartment-88-the-richmond-dublin-7/3494369
"10A Greencastle Drive, Coolock, Dublin 5",-6.201246,53.397065,"234,950",85,Dublin 5,7.452354250889682,http://www.daft.ie/for-sale/terraced-house-10a-greencastle-drive-coolock-dublin-5/2945712
"Apartment 153, Premier Square, Finglas, Dublin 11",-6.291132,53.382655,"234,950",N/A,Dublin 11,4.692665338684133,http://www.daft.ie/for-sale/apartment-apartment-153-premier-square-finglas-dublin-11/3162129
"73 The Moyle, Prospect Hill, Finglas, Dublin 11",-6.272833,53.367058,"234,950",N/A,Dublin 11,2.710338804563277,http://www.daft.ie/for-sale/apartment-73-the-moyle-prospect-hill-finglas-dublin-11/3203736
"43 Dunsink Gardens, Finglas, Dublin 11",-6.272833,53.367058,"234,950",N/A,Dublin 11,2.710338804563277,http://www.daft.ie/for-sale/terraced-house-43-dunsink-gardens-finglas-dublin-11/3221985
"30 Churchwell Rise, Belmayne, Balgriffin, Dublin 13",-6.1777,53.408372,"234,950",N/A,Dublin 13,9.402458716320293,http://www.daft.ie/for-sale/apartment-30-churchwell-rise-belmayne-balgriffin-dublin-13/3412435
"3 The Pines, French Park, Tyrrelstown, Dublin 15",-6.385236,53.418748,"234,950",N/A,Dublin 15,11.498530845929015,http://www.daft.ie/for-sale/apartment-3-the-pines-french-park-tyrrelstown-dublin-15/3271901
"43 Dunsink Gardens, Finglas, Dublin 11",-6.272833,53.367058,"234,950",N/A,Dublin 11,2.710338804563277,http://www.daft.ie/for-sale/terraced-house-43-dunsink-gardens-finglas-dublin-11/3474011
"3 Deansrath Road, Clondalkin, Dublin 22",-6.4239718,53.3281226,"235,000",73,Dublin 22,10.525049221010248,http://www.daft.ie/for-sale/terraced-house-3-deansrath-road-clondalkin-dublin-22/3492374
"16 Willan's Way, Ongar Village, Ongar, Dublin 15",-6.441087,53.395233,"235,000",80,Dublin 15,12.909284629004858,http://www.daft.ie/for-sale/apartment-16-willans-way-ongar-village-ongar-dublin-15/3415573
"7 The Spruce, Grattan Wood, Hole-in-the-Wall Road, Donaghmede, Dublin 13",-6.1632471,53.401135,"235,000",65,Dublin 13,9.469614075977006,http://www.daft.ie/for-sale/apartment-7-the-spruce-grattan-wood-hole-in-the-wall-road-donaghmede-dublin-13/3478279
"Apartment 50, Sackville Court, Dublin 7",-6.265947,53.356068,"235,000",33,Dublin 7,1.467387621747046,http://www.daft.ie/for-sale/apartment-apartment-50-sackville-court-dublin-7/3491849
"36 Woodbank Avenue, Finglas, Dublin 11",-6.32044,53.38262,"235,000",N/A,Dublin 11,5.647445233543739,http://www.daft.ie/for-sale/terraced-house-36-woodbank-avenue-finglas-dublin-11/3451537
"40 MillPark, Clondalkin, Dublin 22",-6.400268,53.323484,"235,000",66,Dublin 22,9.082913673034883,http://www.daft.ie/for-sale/duplex-40-millpark-clondalkin-dublin-22/3425735
"85 Highgrove, Mount Talbot, Clondalkin, Dublin 22",-6.371453,53.3188,"235,000",70,Dublin 22,7.411088700899693,http://www.daft.ie/for-sale/apartment-85-highgrove-mount-talbot-clondalkin-dublin-22/3248690
"Apartment 4, Waterville Hall, Waterville Terrace, Waterville, Blanchardstown, Dublin 15",-6.375408,53.391866,"235,000",72,Dublin 15,8.999926846479632,http://www.daft.ie/for-sale/apartment-apartment-4-waterville-hall-waterville-terrace-waterville-blanchardstown-dublin-15/3415717
"42 Deanstown Road, Finglas, Dublin 11",-6.31767,53.384998,"235,000",65,Dublin 11,5.747925967191276,http://www.daft.ie/for-sale/terraced-house-42-deanstown-road-finglas-dublin-11/3234845
"Apartment 31, Block A, Lymewood Mews, Northwood, Santry, Dublin 9",-6.257834,53.40278,"235,000",61,Dublin 9,6.688525664533358,http://www.daft.ie/for-sale/apartment-apartment-31-block-a-lymewood-mews-northwood-santry-dublin-9/3287169
"47 Priorsgate, Tallaght, Dublin 24",-6.365845,53.285413,"235,000",N/A,Dublin 24,9.144932332680218,http://www.daft.ie/for-sale/apartment-47-priorsgate-tallaght-dublin-24/2917315
"APARTMENT 3, 38 Amiens Street, Dublin 1",-6.249635,53.352288,"235,000",41,Dublin 1,1.5748909409796947,http://www.daft.ie/for-sale/apartment-apartment-3-38-amiens-street-dublin-1/3263269
"70 Ballyfermot Avenue, Ballyfermot, Dublin 10",-6.350466,53.339778,"235,000",60,Dublin 1,5.5255462831556095,http://www.daft.ie/for-sale/terraced-house-70-ballyfermot-avenue-ballyfermot-dublin-10/3491437
"9 The Green, Larch Hill, Santry, Dublin 9",-6.2272504,53.39985747,"235,000",61,Dublin 9,6.870695750950507,http://www.daft.ie/for-sale/apartment-9-the-green-larch-hill-santry-dublin-9/3478871
"31 The Park, Larch Hill, Santry, Dublin 9",-6.227987,53.400198,"235,000",60,Dublin 9,6.886910142569061,http://www.daft.ie/for-sale/apartment-31-the-park-larch-hill-santry-dublin-9/3493955
"Apartment 9, The Courtyard, North Great Georges Street, Dublin 1",-6.258917,53.354138,"235,000",N/A,Dublin 1,1.370612918447438,http://www.daft.ie/for-sale/apartment-apartment-9-the-courtyard-north-great-georges-street-dublin-1/3281426
"4 Montpelier View, Tallaght, Dublin 24",-6.399033,53.277898,"235,000",N/A,Dublin 24,11.345570610151668,http://www.daft.ie/for-sale/semi-detached-house-4-montpelier-view-tallaght-dublin-24/3199095
"Apartment 21, Stewart Hall, Ryder's Row, Dublin 1",-6.268754,53.350239,"235,000",37,Dublin 1,0.8209941910877315,http://www.daft.ie/for-sale/apartment-apartment-21-stewart-hall-ryders-row-dublin-1/3263468
"Apt 11, Grattan Lodge, Hole In The Wall Road, Donaghmede, Dublin 13",-6.1646609,53.4010178,"235,000",59,Dublin 13,9.392431791194616,http://www.daft.ie/for-sale/apartment-apt-11-grattan-lodge-hole-in-the-wall-road-donaghmede-dublin-13/3165299
"Apartment 20, The Kilmore, Santry, Dublin 9",-6.262718,53.400847,"235,000",64,Dublin 9,6.450894601002441,http://www.daft.ie/for-sale/apartment-apartment-20-the-kilmore-santry-dublin-9/3470986
"113 Highgrove, Clondalkin, Dublin 22",-6.370884,53.318739,"235,000",80,Dublin 22,7.378345269698631,http://www.daft.ie/for-sale/apartment-113-highgrove-clondalkin-dublin-22/3460798
"50B Irishtown Road, Ringsend, Dublin 4",-6.225455,53.341183,"235,000",34,Dublin 4,2.791158908049852,http://www.daft.ie/for-sale/apartment-50b-irishtown-road-ringsend-dublin-4/2605205
"46 The Green, Larch Hill, Santry, Dublin 9",-6.226732,53.399253,"235,000",N/A,Dublin 9,6.822322957395141,http://www.daft.ie/for-sale/apartment-46-the-green-larch-hill-santry-dublin-9/3224474
"15 Newlands Manor Drive, Clondalkin, Dublin 22",-6.407262,53.307686,"235,000",64,Dublin 22,10.080301944580508,http://www.daft.ie/for-sale/apartment-15-newlands-manor-drive-clondalkin-dublin-22/3453344
"46 The Chandler, Arran Quay, Smithfield, Dublin 7",-6.278044,53.347866,"235,000",N/A,Dublin 7,0.8967514168750115,http://www.daft.ie/for-sale/apartment-46-the-chandler-arran-quay-smithfield-dublin-7/3266056
"1 Laburnum Court, Ashtown, Dublin 15",-6.32461,53.378128,"237,500",47,Dublin 15,5.454975692368928,http://www.daft.ie/for-sale/apartment-1-laburnum-court-ashtown-dublin-15/3473053
"35 Mellowes Avenue, Finglas West, Finglas, Dublin 11",-6.313361,53.391042,"238,000",60,Dublin 11,6.160788238533069,http://www.daft.ie/for-sale/end-of-terrace-house-35-mellowes-avenue-finglas-west-finglas-dublin-11/3432436
"100 Oranmore Road, Ballyfermot, Dublin 10",-6.369881,53.340282,"239,000",79,Dublin 1,6.809748563696416,http://www.daft.ie/for-sale/end-of-terrace-house-100-oranmore-road-ballyfermot-dublin-10/3491430
"2 Glenfield Avenue, Clondalkin, Dublin 22",-6.398519,53.34698,"239,000",87,Dublin 22,8.715878272133908,http://www.daft.ie/for-sale/terraced-house-2-glenfield-avenue-clondalkin-dublin-22/3219095
"77 Maplewood Avenue, Springfield, Tallaght, Dublin 24",-6.383929,53.283886,"239,000",55,Dublin 24,10.148283055682446,http://www.daft.ie/for-sale/bungalow-77-maplewood-avenue-springfield-tallaght-dublin-24/3477299
"3 Kilcarrig Avenue, Tallaght, Dublin 24",-6.394835,53.292512,"239,000",88,Dublin 24,10.151209878523916,http://www.daft.ie/for-sale/terraced-house-3-kilcarrig-avenue-tallaght-dublin-24/3468677
"53 Kilshane Road, Finglas West, Finglas, Dublin 11",-6.318171,53.385078,"239,950",N/A,Dublin 11,5.774501490597443,http://www.daft.ie/for-sale/terraced-house-53-kilshane-road-finglas-west-finglas-dublin-11/3490415
"5 Deansrath Avenue, Clondalkin, Dublin 22",-6.421693,53.327884,"239,950",82,Dublin 22,10.379887653920369,http://www.daft.ie/for-sale/end-of-terrace-house-5-deansrath-avenue-clondalkin-dublin-22/3236827
"51 The Dargle, Prospect Hill, Finglas, Dublin 11",-6.30202,53.3899,"239,950",N/A,Dublin 11,5.708683316681422,http://www.daft.ie/for-sale/apartment-51-the-dargle-prospect-hill-finglas-dublin-11/3203731
"24 Hampton Wood Lawn, Hampton Wood, Finglas, Dublin 11",-6.284221,53.40414,"239,950",N/A,Dublin 11,6.900400548210408,http://www.daft.ie/for-sale/terraced-house-24-hampton-wood-lawn-hampton-wood-finglas-dublin-11/2562042
"28 Virginia Hall, Belgard Square West, Tallaght, Dublin 24",-6.375471,53.286293,"239,950",76,Dublin 24,9.54778130028337,http://www.daft.ie/for-sale/apartment-28-virginia-hall-belgard-square-west-tallaght-dublin-24/3482019
"Apt 9, 4 Herberton Street, Rialto, Dublin 8",-6.295885,53.337193,"239,950",52,Dublin 8,1.9947669368089056,http://www.daft.ie/for-sale/apartment-apt-9-4-herberton-street-rialto-dublin-8/3472095
"4 Belmayne Park North, Balgriffin, Dublin 13",-6.175613,53.405602,"240,000",65,Dublin 13,9.256645363308406,http://www.daft.ie/for-sale/apartment-4-belmayne-park-north-balgriffin-dublin-13/3471606
"82 Ratoath Avenue, Finglas West, Finglas, Dublin 11",-6.318461,53.38743,"240,000",72,Dublin 11,5.999649634838237,http://www.daft.ie/for-sale/terraced-house-82-ratoath-avenue-finglas-west-finglas-dublin-11/3460528
"29 Latchford Park, Castaheany, Clonee, Dublin 15",-6.43272,53.396115,"240,000",69,Dublin 15,12.462458443847297,http://www.daft.ie/for-sale/apartment-29-latchford-park-castaheany-clonee-dublin-15/3462632
"19 Hazelgrove, Blessington Road, Tallaght, Dublin 24",-6.395999,53.274863,"240,000",90,Dublin 24,11.412038573611547,http://www.daft.ie/for-sale/semi-detached-house-19-hazelgrove-blessington-road-tallaght-dublin-24/3439846
"50C Irishtown Road, Ringsend, Dublin 4",-6.225455,53.341183,"240,000",31,Dublin 4,2.791158908049852,http://www.daft.ie/for-sale/apartment-50c-irishtown-road-ringsend-dublin-4/2605208
"39 Valley Park Road, Finglas South, Finglas, Dublin 11",-6.321011,53.381066,"240,000",71,Dublin 11,5.537663781549261,http://www.daft.ie/for-sale/terraced-house-39-valley-park-road-finglas-south-finglas-dublin-11/3437572
"1 Fairview Close, Richmond Avenue, Fairview, Dublin 3",-6.243088,53.363767,"240,000",46,Dublin 3,2.826210707071926,http://www.daft.ie/for-sale/apartment-1-fairview-close-richmond-avenue-fairview-dublin-3/3492288
"30 Fairview Close, Richmond Avenue, Fairview, Dublin 3",-6.242738,53.363664,"240,000",46,Dublin 3,2.830187328634286,http://www.daft.ie/for-sale/apartment-30-fairview-close-richmond-avenue-fairview-dublin-3/3482234
"33 Ard Mor Park, Tallaght, Dublin 24",-6.416472,53.288135,"240,000",86,Dublin 24,11.625222188100778,http://www.daft.ie/for-sale/end-of-terrace-house-33-ard-mor-park-tallaght-dublin-24/3495721
"17 Orchard Way, Donaghmede, Dublin 13",-6.179637,53.397731,"240,000",84,Dublin 13,8.43053987804588,http://www.daft.ie/for-sale/duplex-17-orchard-way-donaghmede-dublin-13/3469553
"Apartment 66, Alen Hall, Belgard Square, Tallaght, Dublin 24",-6.375299,53.286721,"240,000",69,Dublin 24,9.507829944560317,http://www.daft.ie/for-sale/apartment-apartment-66-alen-hall-belgard-square-tallaght-dublin-24/3495438
"84 Parkview, Rathborne, Ashtown, Dublin 15",-6.328107,53.378241,"240,000",45,Dublin 15,5.627709232439097,http://www.daft.ie/for-sale/apartment-84-parkview-rathborne-ashtown-dublin-15/3261549
"Apartment 9, Whatley Hall, Clonee, Dublin 15",-6.407525,53.40438,"240,000",81,Dublin 15,11.538781085955788,http://www.daft.ie/for-sale/apartment-apartment-9-whatley-hall-clonee-dublin-15/3462421
"5 The Square, Santry, Dublin 9",-6.226572,53.398437,"240,000",61,Dublin 9,6.743347227932399,http://www.daft.ie/for-sale/apartment-5-the-square-santry-dublin-9/3423575
"7 Exchange Hall, Balgard Square North, Tallaght, Dublin 24",-6.374284,53.289507,"240,000",N/A,Dublin 24,9.255219134357082,http://www.daft.ie/for-sale/apartment-7-exchange-hall-balgard-square-north-tallaght-dublin-24/3283433
"58 Clifden Road, Ballyfermot, Dublin 10",-6.361702,53.339345,"240,000",72,Dublin 1,6.273070936809395,http://www.daft.ie/for-sale/terraced-house-58-clifden-road-ballyfermot-dublin-10/3415472
"Apartment 50, Whitehall Square, Perrystown, Dublin 12",-6.321823,53.313749,"245,000",54,Dublin 12,4.854806908787688,http://www.daft.ie/for-sale/apartment-apartment-50-whitehall-square-perrystown-dublin-12/3474343
